,Category,Response_preprocessed
675,ConnectLater,"Your company is shutdown for current scenario
I'll contact you further requirements
Thanks&regards
Divyesh"
728,Deactivated,"We do not have any such requirements.
Many Thanks and Best Regards,"
412,ConnectLater,"Thank you for describing your offerings. This is not something we would be interested in at this time and if a need arises in the future I will reach out.
Sudhanshu
Regards,
Sudhanshu Pandit,"
1516,Deactivated,I am not interested at the time.
1649,ConnectLater,"Thanks for reaching out.
I will get in touch with you when we need assistance from your end."
825,OutOfOffice,"I am currently out of the office for an extended period, and cannot provide a definite return date at this time.
In my absence please contact the appropriate department manager, or for escalation please direct your email to Robyn Fehr (rfehr@canadadiagnostics.ca) or David Wetter (dwetter@canadadiagnostics.ca).
Thank you."
616,Deactivated,"many thanks for reaching out
this is not something Green Park is currently looking at
but we really appreciate you thinking of us
take care"
114,Deactivated,"Hi. This is the qmail-send program at mail.hostingplatform.com.
I'm afraid I wasn't able to deliver your message to the following addresses.
This is a permanent error; I've given up. Sorry it didn't work out."
417,SeekingMoreInfo,I Accept the terms. You can share the requirement.
1625,Deactivated,"Dear Agnes, Not interested. Thanks."
2652,Deactivated,"Thanks for your email.
We may not require these services at this stage."
3110,OutOfOffice,I will be out of the office until Wednesday April 28th and will be checking emails intermittently.  If you have any urgent questions in the meantime please contact my cell at 508-942-2114.
89,OutOfOffice,Please take note that I will am currently out of the office with limited email access.
2082,ConnectLater,"Apologies for not responding to you.
Currently, we are out of action due to the Lockdown.
All our business activities are at standstill.
We hope to resume from June onwards.
We are yet to strategize our marketing plan post this situation.
We will get in touch with you, once we are clear on our.further approach
Thanks for your keenness"
753,ReferredSomeone,Thank you for your email. I no longer work with Trilegal.Please contact front desk at www.trilegal.com/index.php/offices/
2546,OutOfOffice,"I am currently on vacation and will be back for you on Monday, November 18th."
1630,OutOfOffice,I am out of the office on Friday 23 October. If you need any assistance please do not hesitate to contact Denise Schreuder (denise.schreuder@rhdhv.com and +31 88 348 0335).
11,OutOfOffice,"Thank you for your mail. I am presently out of office and will be back on 6th of January 2021.
E-Mails will not be forwarded. I will reply to your message upon my return.
Please note:
Due to christmas and new year holidays the office is closed in the period from 2020-12-23 to 2021-01-03
In urgent cases please leave a message on mobile phone no. +49 151 15000078."
2444,AgreedToMeet,Sounds good. Can you please call me sometime tomorrow?
284,OutOfOffice,"Thank you for your e-mail. I am on leave from 30th Dec 2020 to 1st Jan 2021 and will be back on 4th Jan 2021. Kindly expect delay in response.In case of emergency kindly drop an email to me or Nikhil Patil for immediate assistance.
Regards,
Pooja"
1066,OutOfOffice,"I will be out of the office Monday, December 21st and I will return to the office on Monday, December 28th. During this time I will have limited access to emails. I will return your call as quickly as possible."
1191,OutOfOffice,"Thanks for your mail. I will be back to office on 8th June.
Mail will not be read and replied.
Thank you for understanding."
1440,OutOfOffice,"I will be out of the office until Monday, September 14th. Please contact Alisa Keith for assistance. Alisa.Keith @Nucor.com"
2968,SeekingMoreInfo,Sorry for the late response Mark. My experience is in oil and gas. I am a sure your will be interested in me.
2967,ConnectLater,Apologies for not getting back to you sooner I am happy where I am at present and my contacts are all in a similar position. Thank you for reaching out to me and I have kept your contact details if things change in the future. Kindest 
2871,OutOfOffice,"Thank you for your email.
I am away from the office for the Christmas break. I will be back in the office on the 6th of January 2021.
Have a great Christmas and Happy New Year
Thanks,
Ryan"
1568,Deactivated,"Thank you, we are not in need of your services at present.
Thank you for the message."
2427,OutOfOffice,"Thank you for your email. I am currently out of the office , with limited email access. I will be returning on 4th Jan 2021."
2730,OutOfOffice,"Thank you for contact me. Please be advised I am away on vacation from August 16 until August 31, 2020."
1687,OutOfOffice,"I will be out of the office starting Thu 09/10 and be back on Tue
09/15/20. During this time, I will have very limited access to my
email or text."
851,ReferredSomeone,"Thank you for your email.
We are pleased to inform you that Titanfour had changed the email domain with effect from 1st Jan 2018.
The current email you send to me has been auto forwarded. Thank you.
For future correspondences, please send to my new email address, wong@titanfour.com.
Wishing you a great start in 2018.
Thank you
Regards,
CK Wong"
2207,ConnectLater,will revert back soon
895,OutOfOffice,"Thanks for your email. I will be out of the office on vacation until October 21st. I will not have access to phone or email. If you need immediate assistance, please call my cell phone at 303-619-1919 and I will return your call when I'm back in cell phone range. Thank you! Grant"
496,OutOfOffice,"Thank you for your email.
Kindly be informed that I am currently on Maternity Leave.
For any urgent matters, please contact my colleague - Ms. Ann Drea Ooi
(anndrea.ooi@forefront.com.my)
Apologies for any inconvenience caused and have a nice day. :)
--
Thanks & Regards,"
2305,ConnectLater,"Thanks for consulting, there is no requirement now, if we need we will contact."
1782,OutOfOffice,Thank you for your message! I am out of the office until January 21. I will not have immediate access to my email and will respond to your message at my first opportunity. Thank you! Lindsey Word
335,SeekingMoreInfo,Pls respond and state we can do recruitment as well!!
515,ConnectLater,"I will respond to you Soon
Dr Manik Hiranandani."
1348,OutOfOffice,I will be out of office returning January 4.. I will have limited access to email but will strive to return your message ASAP.
1015,AgreedToMeet,"Nice to get connected. I am in AI based Sales and Biz Dev tools. Creation
of them, integrating them, making business happen.
Lets connect and explore more. Let me know a good time."
2975,Unsubscribed,My apologies.  We are not interested at this time.  Please take me off this email link.Janet Geraigery
2970,OutOfOffice,I will be on annual leave until 28 June 2021 please email support@moore-global.com. Otherwise I will respond to your email as soon as I can.If you have any doubt about the authenticity of an email you receive which claims to come from Moore Global andor any of its staff members please do not click on any links within the email and please do not respond to it. Instead forward the email to support@moore-global.com with subject line Email authenticity check and our Support Team will let you know whether the email is a legitimate email from Moore Global.20 St Dunstanxe2x80x99s Hill  London  EC3R 8HL 
1781,OutOfOffice,I will be out of the office from 9/8/2020 and returning 9/14/2020.
2569,Unsubscribed,Remove me from your list
1785,ConnectLater,"Thanks Riya.
Will check and get back to you."
2070,ConnectLater,"Thank you for your email. At the present moment, we will not be interested
in attending the SST training and should we be interested in the near
future, we will email you."
356,Deactivated,"There is no Jo here.
We don't need these services.
Thanks."
3019,SeekingMoreInfo,Thankyou for keeping me in mind for the role however as you are aware andcan clearly see with this position the pay structure has has alteredsignificantly with IR35.What would have usually been a position of around 5 to 600 per day ltd cois now a 50k a year salary.This is a gap to far to bridge nowadays the take home pay no longerjustifies working away from home.Sadly I feel this is now the new norm and companies are going to expectthe same service from guys like me for half the salary.For me it is far easier to work consultancy earning more staying out ofIR35 and sleeping in my own bed In short these clients are no longer prepared to pay the going rate forguys like me any more this doesnt leave us any alternative other than tofind other revenue streams to suit the experience and qualifications.Infact this role is a perfect example I dare say on 10 hour days workingwith a Saturday the standby fire Watcher and fork lift driver would be onmore earnings than the PM......I would be interested in your thoughts.
1312,ConnectLater,"Thank you for your mail.I`m busy right now
will reply as soon as I get back."
1635,Deactivated,Apologies but currently this is not relevant to me as i am relocated Spain
550,OutOfOffice,"I will be on leave from 7th July till 10th July, would not be having
access to my emails, during this time. You may reach out to my manager -
rashmi.naik@druva.com <mailto:rashmi.naik@druva.com> .
Deepak Rana"
2388,ReferredSomeone,"Thank you for the note. I have actually forwarded your email on to someone
who may be interested in resource so they will follow up if need."
2479,OutOfOffice,"Hello! I will be out on vacation until Monday, July 6th. I will get back to you upon my return. Thanks, and Happy 4th of July!"
2521,OutOfOffice,"I am currently out of office with very limited access to emails.
I will reply to all emails upon my return on January 4th.
Regards,"
2265,OutOfOffice,I am currently out of the office.
1227,Unsubscribed,"We do not trade scrap, we are an R & D Institute. Please, stop sending mail, thanks"
2838,OutOfOffice,"Thank you for your email, I am currently on leave and will be back in the office Monday 4th of January.
Warm regards,
Kasey"
957,SeekingMoreInfo,"Our previous consultants used to send us the breakdown of
statutory payments as mentioned below, requesting you to share the details
to December statutory payments similarly.
[image: image.png]
Also, Please don't mention the statutory payments in the invoice as these
are payable to govt.
Kindly issue the separate debit note which shows the statutory payments and
Late fees (In this case) payable to you and revise the invoices accordingly.
I am attaching the Debit note which our previous consultants used to send
us for your reference.
Payment will be processed by tomorrow once the revised invoice and debit
note are received.
Thank you
Regards,
Minansha"
1773,SeekingMoreInfo,"hi yes it would be helpful
i would like to come from 22 jan to 26 jan."
2141,ReferredSomeone,"Thanks for reaching out.
Connecting you to my colleague Ashwin, who head the recruitment process."
1008,OutOfOffice,"I am currently away on annual leave until Monday 28th September 2020, I will have limited access to my emails."
1092,OutOfOffice,"I am out of the office until Tuesday 6th Oct, with limited access to emails. If your e-mail is urgent, please contact my office on 01608 670987"
2832,OutOfOffice,"Out of Office Alert: I will be out of the office on 8/3/2020 with limited access to email. If this requires immediate attention please call my mobile
@ 201-470-0824"
996,ConnectLater,"Sure, I will let you know."
1679,Deactivated,"Hope you are doing well.
We have an internal recruitment team and are not outsourcing at the moment.v"
153,OutOfOffice,"Hello, Thanks for your message. I will be out of the office the afternoon of Friday, July 17th, returning on Monday. If this matter is urgent, please do not hesitate to call me on my cell phone at 720-243-1119. Thanks, and have a great weekend! PG"
2949,OutOfOffice,"Thank you for your email. I am currently out of office from Dec 23rd, with limited access to emails during this time. I will be returning to work on Jan 4, 2021, and will respond to your email at the earliest."
580,SeekingMoreInfo,"This tool will be of immense for your IT company , please take a look at it
in more details.
Please let me know if we can arrange a demo of the same.
Regards,
Rahul Sancheti"
1470,Deactivated,Please note that I lift my job
703,Deactivated,"Please note that Jovian had resigned from our Company.
Thanks."
1212,SeekingMoreInfo,"Can you send me some more details and a ppt
Cc me on my gmail as above too"
896,OutOfOffice,"I am away from office on a short vacation.
Please reach out to me on my mobile - for anything pressing.
thanks & regards"
487,OutOfOffice,"Hello! I am out of the office today and will return tomorrow. If you have an urgent request, please contact Emily Hayes. Cheers, Indi"
559,ReferredSomeone,"""This email address (sheila.ann@chaswood.com.my) is no longer available, for future communication kindly email to sheila.ann@craveat.com.my \ufffd"
1141,SeekingMoreInfo,Please let me know if you got time to discuss with your team?
1119,OutOfOffice,"Thanks for your email.
I am on sick leave. Kindly expect a delay in response.
For anything urgent, please call me on cell."
512,SeekingMoreInfo,"Apologies for not getting back to you on Christmas day.
I am currently running the centreline C inspection on a GT26 in Ireland at the moment, and am looking to hire 200 GE FSE's for the work to be performed in Q2 2021.
I now run my own rotating machinery consulting business, working mainly for the energy sector and am going into my fourth year now.
Unfortunately I don't know anyone to git the role but good luck in your search.
Best Regards AndrewÂ¬Â¨â€šÃ„â€ "
633,Deactivated,Sorry. Im not interested.
2737,AgreedToMeet,"Sure, happy to speak to you."
1664,OutOfOffice,"I am out of office from Dec 28 2020 - Jan 04 2021 and would have limited or no access to emails. Pls reach out on my phone for anything urgent during this period.
Pls expect a delayed response."
1012,OutOfOffice,"Thanks for your email. I'm on annual leave on Friday 23rd July with limited access to my emails.
Please call the office on 02 8377 5600 or email info@maydayrecruitment.com<mailto:info@maydayrecruitment.com> for any urgent issues. I'll reply to your email as soon as possible.
Many thanks,"
1931,Deactivated,"Sorry Olivia, I dont work with Salesforce any more in my team."
1150,OutOfOffice,"Thank you for your email.
I am currently Out of Office for Business Meeting. During this period i will be having no or limited access of mails & calls, so you can expect delay in response"
2972,OutOfOffice,I am currently out of the office returning Wed 6/14 and will respond to your email at that time.
116,Deactivated,"Hello, Riverside Scrap Iron & Metal Corp. is no Longer in Business
Regards,"
740,ConnectLater,"I missed your email. Let me connect with you tomorrow.
Thanks & Regards,"
2927,ConnectLater,"I did contact you long back to talk about business prospects. But we got
partners onboarded in the meantime.So we will definitely keep you in mind
for future prospects."
1974,ConnectLater,"Sure, we will let you know."
1081,ConnectLater,"Thanks for connecting.
Currently, we are not looking for any partnership on the services / products you are offering. We will reach out when we have such kind of requirement"
1810,OutOfOffice,"I am OOO on leave, I will be back in the office on Friday 18th Sept"
830,ConnectLater,"Thanks for your email. I am on medical leave, and my response will be delayed.
Regards, Daphne"
119,OutOfOffice,I am on leave and will return to work on Monday 23/11/2020.
656,AgreedToMeet,"Sure you can call me
Regards,
Chinmay"
2895,OutOfOffice,"I'm currently out of the office and will return on Monday, November 30th."
2850,OutOfOffice,I will be in & out of the office 9/7/20. However i will be available for COVID & emergency related issues.
3102,OutOfOffice,I am currently away and not checking my email. I will respond as soon as I return.
635,OutOfOffice,"I'm out of the office until Monday, January 4. I will be checking email sporadically."
369,ReferredSomeone,"Sadia, my business partner tends to do all the hiring for the business. I
think you should liaise with her; I have coped her in.
Regards
Peter"
268,Deactivated,"I am sorry, I believe there is some confusion, Looks like I am not the
intended recipient of this email.
Thanks & Regards,"
2703,OutOfOffice,I am out of the office through Jan. 2.
46,Deactivated,"Thanks for your response.
But now we just hold our purchase plan for a uncertain period due to
Covid-19 lockdown."
991,Deactivated,Thx - but not for us right now.
876,Deactivated,"Thank you for your email, Amruta. On reflection this is not something that I wish pursue at the moment in time.
Kind regards,"
773,ConnectLater,"I am in line with your mail, currently no opening to share with you in
future we let you know.
Thanks & Regards"
1219,OutOfOffice,"Thanks for the email,
I am out of work at the moment due to Diwali Holidays. Please expect a delay in response from my end, till Monday(16 Nov 2020)."
1126,SeekingMoreInfo,"Thank you for reaching out.
We'd love to hear more about your company, could you please send us
more details, or a presentation about your activities?"
4,OutOfOffice,"Thank you for your email. I am currently out of the office, returning on Monday, July 20, 2020. I will have somewhat limited access to email during this time. Please excuse any delay in response.
Please reach out to Lindsay Sharp in my absence at Lindsay.sharp@abbvie.com
For urgent matters, please text me at 585-329-8222. Have a great week!"
1595,OutOfOffice,"Thanks for thinking of me. I'm on leave. Back Mon, 21 Sept."
2311,OutOfOffice,"Hi and thank you for your email.
I am currently out of the office and only checking emails intermittently, returning Monday January 6th.
In my absence, please direct emails to analystrelations@equinix.com<mailto:analystrelations@equinix.com>
Otherwise, I will reply to you as soon as possible.
Thank you!
Best,
Chuck"
3040,OutOfOffice,I am out of office this week on PTO.If its urgent you are going to want to text me @ 732 763 7848 i ll be back on Monday next week 12th .If we have a standing meeting I will be there.If this is a support issue please email your ticket to support@glew.io targetblanksupport@glew.io
2491,Unsubscribed,Go away
1077,AgreedToMeet,Thanks for reaching out to me again. You can call me. Im available now at 470-519-4794 if you are.
837,Unsubscribed,"Remove me from your mailing list
Thanks,"
681,OutOfOffice,"I'm away from the office starting Wednesday, August 26th returning Tuesday, September 1st.
Please email my Executive Search colleague Dan Perera at uperera@peoplefirsthr.com or call him at 204-940-3997 if you have any questions or immediate requests.
Thank you."
1715,ConnectLater,"Just so that you can see how Sakshi (Ai Sales Assistant) followsup, I will
copy her.
You see how she does and then take a call after a few weeks."
2352,ConnectLater,"Thank you for your mail.
We already know the your company minimac from long time and also purchase
unit when i am in india
Now Plant commission is dealy by mid of 2021. so we will be inform you in
advance as per requirement
thank for your corporation"
2617,OutOfOffice,"Please note that for Friday 18th, I will be out of the office as of noon, returning on Monday Sept 21st. âˆšÃ®âˆšâˆÅ’Â©If this is urgent please contact Laurie Cooper at lauriec@hirepower.ca. âˆšÃ®âˆšâˆÅ’Â© Thank you very much for your email and patience. âˆšÃ®âˆšâˆÅ’Â©Meryl"
2361,OutOfOffice,"Thank you for your e-mail.
I am on annual leave returning to the office on Monday 12th October.
I will respond to your query upon my return.
Saul Whitton"
2197,OutOfOffice,"I am on exam leave with very limited access to my e-mail and I shall respond to your mail after i resume work.
Regards,
Lokanath"
1148,OutOfOffice,"Im currently out of the office. I will be returning on Monday, June 22nd. If you require immediate assistance please contact Stacey Horowitz at shorowitz@sandata.com."
574,Deactivated,"Thanks for your email, it looks interesting but unfortunately I am happy
with my job and my boss. I am gonna let you if I know of somebody else able
to change or looking for a new job.
Have a very good year 2021.
Kind regards
Julian Hernandez"
50,ReferredSomeone,I do not look at recruitments and hence you can connect with my colleague Vincent post May 2021
853,ReferredSomeone,Please note that my official mail id has been changed to new mail id (manish.kumar3@jbmgroup.com). please<mailto:manish.kumar3@jbmgroup.com).%20%20please> use new mail id for future communication .
1982,Deactivated,"I dont need these services. Thank you, Lisa"
1823,OutOfOffice,"Thank you for your email.
I am on personal leave today from 30th Nov'2020 to 5th Dec'2020."
833,Deactivated,we have our own team of recruitment so no need for other vendors.
1115,OutOfOffice,Thank you for writing in. I am on leave today and will not have access to emails. I am available on cellphone for any urgent matters.
1166,Deactivated,"Thank you Rachel, but I use Argus Metals currently."
2518,OutOfOffice,"I am Out of office wth limited access to emails and will resume on the 4th of Jan'21.
Please expect some delay in the responses."
1906,OutOfOffice,"I will be on vacation on Friday, 11.6.20."
971,OutOfOffice,"I will be out of the office on Friday, Dec. 13 with limited access to email. I will respond to your email at my earliest opportunity. If your matter is urgent, please contact Donna Navan at dnavan@deloitte.com.
Thank you!"
2701,OutOfOffice,"Thank you for your message. I am out of the office for PTO and Deloitte's Collective Disconnect. I will be returning on Monday, January 6, 2020. During this time I will have limited access to email but will return time sensitive messages as my schedule permits."
399,ReferredSomeone,"Please note that Ms Kap Lam is no longer working in our company. For
any assistance, please contact Ms Mina Chung at mina.chung@exide.com.
Thank you for your attention."
2559,OutOfOffice,"Hello. I'm out of the office until Monday. I'll check messages and respond to anything urgent as soon as possible. Thanks, Thad"
2368,ConnectLater,Dear Harshita Currently I am busy will talk to you later when I will be free I will call you or Massage Anshuman Ji directly thanks for contacting...
19,AgreedToMeet,"Thanks Anurag
As discussed, sharing our standard engagement letter
if this is fine, Deepika from my team would send you the engagement letter
and you can send us the signed one for our record
and post that we can share our MRNs (manpower recruitment notifications)
we are in urgent need of candidates
also please note that we have tie up with many agencies and we share the
same MRNs
at some time, candidates becomes same, in that case we take the
candidate's CV we received it first, that we consider - fyi and record"
684,OutOfOffice,"Thank you for your email.
I am out of office presently.
Regards,"
35,SeekingMoreInfo,"Waiting for you to connect on given link.
Please respond."
2996,AgreedToMeet,I ll arrange a call. 
524,OutOfOffice,I am out of the office returning on Tuesday 18 August 2020 and will have limited access to email during this time. If the matter is urgent please call an alternate member of the relevant deal team or I will respond to your email after hours.
2455,Unsubscribed,Please take me off your list.
920,ConnectLater,"I think we did not get time to connect last time. let me know if we can
setup a call this week?
Thanks
Sanju"
1841,OutOfOffice,"I will be out of the office leading a corporate training starting on Monday 11/16/2020 and returning on Friday 11/16/2020. I will have limited access to emails and phone, but will be checking as I am able."
1890,OutOfOffice,"Thank you for your email. I will be out of the office from 22nd No to
26th Nov and will not have access to email."
537,OutOfOffice,"I'm on vacation through Wed, Dec 9th, but will get back to you when I return."
1705,ReferredSomeone,"We regret to inform you that Craig Snyder is no longer employed at
Twilio. Please direct any future correspondence to Allan Walters at
awalters. Thank you."
3101,ReferredSomeone,After January 31 please contact Remi D. Franklin at 973 364-7727 or Remi.Franklin@CohnReznick.com and your message will be forwarded appropriately. Thank you.
245,OutOfOffice,"I am on annual leave and will be back online on the 11th January.
If there is anything urgent please call me on my mobile.
Cheers"
784,ConnectLater,A call may be helpful indeed. Let me check when I may be able to do it.
1409,OutOfOffice,I am out of the office this afternoon with limited acces to email. I shall respond to your message when I return to work on Monday.
2537,OutOfOffice,"Due to the pandemic, Vangel is only open Wed - Fri. We will re-open Wed. 9/16."
154,SeekingMoreInfo,"I am looking for some bisuness opportunity and some work from home opportunity with reason of this Covid situation.
Here I add my contact no, if u have some work from home activies, then contact me.
Thank You,"
1686,OutOfOffice,"Due to some personal exigency, I am on leave with limited access to mails or calls.
Kindly expect a delay in response."
625,OutOfOffice,"Thank you for your e-mail!
I am on vacation until 7 August during which I may not be able to read or answer my e-mail.
For urgent matters, please text me on +46709368973 and I will try to get in contact with you as soon as possible.
I apologize for any inconvenience,
Tomas Block"
2733,OutOfOffice,"I will be out of the office on Friday, 9/11/20 with no access to email.
I will be returning to the office on Monday, 9/14/20, and will reply to all messages as promptly as possible."
3044,OutOfOffice,I am out of the office till Tuesday July 20th.  I will not have access to email and only limited access to my mobile.   If there is an urgent matter please contact my Executive Assistant - Katherine Lohre @ katherine.lohre@vertexinc.com or her cell @484-595-9539.
1346,OutOfOffice,"I am on a personal leave from 23rd Nov 20 to 31st Dec 20
I will have limited access to my phone and mails.
Do drop me a Message and i would respond to it when i get access.
In case of urgency you can get in touch with my senior Harish Kale on harish@fidelis.co.in
Regards
Nikhil Shah"
569,ConnectLater,"Thank you for sending us your râ€šÃ Ã¶Â¬Â©sumâ€šÃ Ã¶Â¬Â©. Executrade - Your Recruitment Specialists, is celebrating 40 years as Western Canada's leading full service recruitment firm, and we owe our long standing success to you - the candidate!
We receive a high volume of râ€šÃ Ã¶Â¬Â©sumâ€šÃ Ã¶Â¬Â©s weekly, and are doing our very best to respond in a timely manner. Your râ€šÃ Ã¶Â¬Â©sumâ€šÃ Ã¶Â¬Â© will be carefully reviewed and if your experience and skills match the requirements of any of our current job opportunities, we will contact you. If there are no immediate fits, but your qualifications align with our client organization's, we will retain your râ€šÃ Ã¶Â¬Â©sumâ€šÃ Ã¶Â¬Â© which will remain active in our candidate database for future opportunities. Once we have a match, we will contact you!
In the interim, we encourage you to review the list of current job postings on our website at http://www.executrade.com/candidates/career-opportunities. If you find a job that you feel fits your career goals, send us an email and let us know! To stay up to date, follow us on Facebook, Twitter and LinkedIn.
At Executrade all of the information you share with us will be held in strict confidence. We do not submit râ€šÃ Ã¶Â¬Â©sumâ€šÃ Ã¶Â¬Â©s to prospective employers without your expressed permission, and will not share any information without your explicit authorization.
Executrade looks forward to finding you the perfect fit!
With thanks,
Laurie Brooks
Executrade - Your Recruitment Specialists"
3103,OutOfOffice,I am out of the office through April 4th. You can contact support at support@gray.tv or call our hotline at 1-888-399-9790 if you need immediate assistance.ThanksLotte DunnDirector of IT OperationsGray Television
1758,OutOfOffice,"Hello - I am currently out of the office, returning Monday Nov 9th. I will return your message as soon as possible. Many thanks Francine
This e-mail message and any attachments contain confidential information. If you are not the intended recipient, you are hereby notified that disclosure, printing, copying, distribution, or the taking of any action in reliance on the contents of this electronic information is strictly prohibited. If you have received this e-mail message in error, please immediately notify the sender by reply message and then delete the electronic message and any attachments."
1816,OutOfOffice,I am on annual leave from 19/11 - 23/11. For urgent queries please text me 0477 011 082.
2065,Unsubscribed,Unsusbcribe
127,Deactivated,"Sensitive
Hi Ashley:
Thank you for reaching out.
I am on the market/business side of IT so am not responsible for Parsons SAP environment.
I'm not interested in a call to learn more at this time due to existing commitments.
Best regards,
Bruce"
3152,ReferredSomeone,I have now left TfGM. Please contact Jacquelline Elliott jacqueline.elliott@tfgm.com for assistance.
2006,OutOfOffice,"Hi, Am not in office today. For anything please reach out to Sumeet Gujral/Arti K. For anything urgent you may reach out to me on my cell. Regards, Govind Mohan"
980,OutOfOffice,I will be out of the office 11/30 through 12/4. If you need immediate assistance please contact our Support Center at 866-330-7060. Otherwise I will return your email promptly upon my return.
3149,OutOfOffice,I will be traveling this week and not checking emails regularly. Ifyou need immediate assistance for a general 
190,SeekingMoreInfo,"Could you please send me your proposal?
Thanks
Deepti"
1139,SeekingMoreInfo,"i want to buy 80kv motorized oil insulation test set. please send me price
& Details."
992,OutOfOffice,"Thank you for your email. I am currently out of office.
For any important matters, please reach me on my mobile."
699,OutOfOffice,"Thank you for the mail.
Please note that i am on leave today and have no access to mails.I shall respond to your mails when i return.
Thank you,
Rashmi"
606,Unsubscribed,Please unsubscribe
180,OutOfOffice,"Thank you for your e-mail! Please note that I will be out of the office Thursday and Friday, June 4th and 5th. I will return to the office Monday. If this is an emergency, please dial the 888-730-2774 to be directed, or you can email Ellie Elphick at eelphick@buchanan.com.
Thank you."
301,SeekingMoreInfo,"I'm in Ghana and I'm into farming (crop). I saw your stuffs online long ago
and I wanted to know how it works."
2544,OutOfOffice,Thank you for your email. Im currently out of office on vacation.
2942,ReferredSomeone,"As of December 3, 2020, I am no longer with IAC.
Please direct your questions and requests regarding N.A. Supply Chain topics to Lucian Pop.
Please direct your questions and requests regarding N.A. Logistics topics to Greg Frazier.
"
1060,OutOfOffice,"I am currently away from the office, for urgent matters please contact Jody Rollins - jrollins@auriniapharma.com.
Best regards"
2986,OutOfOffice, I am currently traveling and have limited access to e-mail.  I will get back to you as soon as I am able to.  If you are in need of immediate assistance please reach out to the proper channel listed below depending on your question ..Thank youDustin LedouxIT DirectorBlueSprig Pediatrics
3046,ConnectLater,Please see this and try to go in detail.
2565,ConnectLater,"Thanks Rachel.
Unfortunately, due to low and slow business, NMT is unable to add any additional subscription services to our plate.
Hope fully we might be able to re-consider in 2021.
Thanks for the reminder."
1069,SeekingMoreInfo,"sonia, can we chat on friday morning - 10:00 am?"
2524,OutOfOffice,"Thank you for your email.
Kindly be informed that I am currently on Maternity Leave."
2205,Deactivated,"Please be aware that I have left the company.
My e-mail will not be forwarded, so please contact the team, and I am confident that they will support you.
Best regards & stay safe
Ann"
1243,Deactivated,"Thanks for your email,currently we dont have any requirements.
In future i will contact you for any queries."
16,AgreedToMeet,"Yes, I am interested. But due to Pandemic cannot travel to India, can you
give me the cost Idea for 12-15 days stay for Weight management, Diabetes
and blood pressure treatment,
I am 65 years old height 5ft. 6inches, weigt: 175 pound.
Please let me know the brief treatment idea"
3155,OutOfOffice,Please not that I will be out of office the week of 1214 and returning emails after I return on 1221.  Thank you.
546,Deactivated,"Thanks for your email. Currently I am not looking for any such opportunity.
Thanks and Regards,
Nikita Gupta"
658,OutOfOffice,"I will be out of the office from the 17th August and returning on the 24th August. I will respond as soon as possible.
Best regards"
2864,OutOfOffice,I am out of office. I will be back Monday Aug 17th.
2898,OutOfOffice,"I am Out of office till 26th June with intermittent access to emails. If
urgent please get in touch with Sanju."
1504,ReferredSomeone,"Thank you, for contacting FirstCom Music.
Please note that Cristy Coffey is no longer with the company. For all marketing-related inquiries, please contact Noemi Hernandez at (noemi.henandez@firstcom.com<mailto:noemi.henandez@firstcom.com>) or (972) 389-2834."
959,Deactivated,"Thanks for you email but we will decline at this time.
Kind regards"
2331,OutOfOffice,"I will be out of the office 09/18-09/24/20. Otherwise, I will respond when I return 09/25/20. Thank you for your patience."
797,OutOfOffice,"Hi, I am currently out of office. Please expect a delayed response.
Regards"
225,Deactivated,"Sorry I am not interested.
Regards,"
2074,OutOfOffice,Thank you for email. I am out of office.
1799,Deactivated,Wrong person.
2485,SeekingMoreInfo,"Good morning
We would like to confirm our interest to learn and develop our cooperation in oil purification and conditioning sector in our area.please provide us more detail"
3135,ReferredSomeone,Please connect with our director Mr Aryaman Arora at 9710085254.
2277,Deactivated,"Sorry Aarti,
I have no on time or interest"
2085,OutOfOffice,I will be out Monday (8/31/2020) and will respond to your message upon my return on Tuesday 9/1/2020. Thank you.
1693,ConnectLater,"Thank you for your email, a member of St Luke's Care will respond to you at our earliest convenience."
2797,OutOfOffice,"I will be on vacation the week of July 6th. I look forward to responding to you on July 13th. Thanks,
-Bill"
1045,SeekingMoreInfo,"What would be present rent for
Property in G block masjed moth
Three bed bath luxery new construction G round floor
With still parking and servant room
Specify ? To send detail"
469,OutOfOffice,"Im on vacation until the 10th of august and I will not read email every day.
In urgent matters please call me on +46 708 250014.
Kind regards Peter Gille"
954,OutOfOffice,"Hi, Thank you for your email. I am currently outside office and my responses to emails may be slow. In case you need an immediate response, please reach to Ramesh (extn:2000) or email at ramesh.k@ittiam.com
Sachin Gopal"
3151,OutOfOffice, Im out of the office today and will not have access to email.  If this is urgent please contact Vasu Vpatta@operative.com. I will respond to your email at the earliestBest 
2735,OutOfOffice,If you have an emergency over the holidays you may call or text me at 317-752-7838. Holiday coverage will be as follows:
639,OutOfOffice,"I am on vacation until June 8th 2020 with limited to no access to email.
If urgent please text me at +49 160 90432404<tel:+49%20160%2090432404>
Best regards
Klaus Boeckle"
3117,OutOfOffice, i am out of office today due to health reasons. Please expect a delay in reponse. incase of any thing urgent please call me at my cellphone - 9886322252
1218,ConnectLater,I have forwarded to our HR Manager to take a call on this. She will get back to you if there is a requirement.
1158,OutOfOffice,"Currently I am on leave. Will be joining back office on Monday. Will check
if we have some requirement for these products."
1415,Unsubscribed,"We are currently not outsourcing our hiring requirements. I will let you know once we start.
Meanwhile, request you to unsubscribe me from your mailing list."
