,Category,Response_preprocessed
1623,ConnectLater,Minakshi I am already in touch with Sameer and Deepak from the firm. Thanks. Kunal PurohitFounder91-98333 69794 
4750,Deactivated,Thank you but we dont require assistance with this role 
41,SeekingMoreInfo, I just called your office and youre not available.  Is thisposition freelance
2090,Retired,Unfortunately there are a couple of issues with that position which are firstly the location as I live in Harrogate North Yorkshire  secondly since September 2018 I have been retired. Best 
3925,OutOfOffice,Thank you for your message. I'm out of the office enjoying the holidays with my family through January 6th. I'll be checking email intermittently but if you need to reach me please call/text 978-397-1023. 
2176,Unsubscribed,These are unacceptable professional manners from your end. I urge you to deactivate my email immediately and delete it from your Database. 
75,AgreedToMeet,Thanks for your kind message. Will arrange a team meeting next week. 
4338,AgreedToMeet,please introduce me
5331,Deactivated,I am not Darlene also not interested in a form email. 
2658,ConnectLater,right now we can pay only this otherwise no issue thanks for the reply.
3181,Unsubscribed,Please can you take my  email  off from data list.
2077,OutOfOffice,"Thank you for your email. 
I am OOF . "
442,Deactivated, Thanks for contacting us. Currently we do not require any legal services. 
2052,OutOfOffice,Im out of the office on annual leave until Monday 7th September. If your email is a request for work to be completed today please forward it to izzy. summerton@fitzgeraldhr. co. uk. 
2542,ConnectLater,Hope you are doing goodKeeping the current Covid-19 situation in mind we have paused all of our recruitment If we in the near future would require your assistance I will reach out to you in person.
1302,ReferredSomeone,This e-mail ID dmd@iifcl.org shall discontinue soon kindly send all future communications  to dmd@iifcl.in
3431,SeekingMoreInfo,I didnt receive any details yet of the training scheduled to start today. Can you please confirm and share the details. 
1305,MovedOut,Adam Creps is no longer with MCPc as of July 2nd. If you have any service requests please send those to Fortress@FortressSRM.com
237,ConnectLater,We are not looking for recruitment or HR consulting services at this point of time. I will connect with you incase of future requirements. 
4518,SeekingMoreInfo,Actually im interested to have more information about Oil filtrationsystems because i want to provide them to my industrial customersThanks to share with me those informations if its possible 
2600,SeekingMoreInfo,See attached reply I sent last week
2574,Deactivated,Actually i have already placed and working on my treningSSorry. For that
3281,OutOfOffice,I will be out of the office until September 21 2021.
3187,AgreedToMeet,Phone no. 00962777668470
3954,AgreedToMeet,Want to have a discussion on certain hiring that need to be closed on urgent basis of IT  Non - IT. Please find the company profile. An call for further discussion on this. Website link
2769,Deactivated,We have  already engaged an law agency. Thanks
4224,SeekingMoreInfo,Ok. We have requirements in bulk but we will be able to pay 4 forpermanent positions. Let me know if that works for you. 
2107,SeekingMoreInfo,would like to know more about IAQT please send more info n details n price regarding Thanks  Warm 
2680,OutOfOffice,I am OOO and please expect a delayed response to your email. Back in the office on Monday October 18
2762,SupportAutoResponse,Please type your reply above this line -biThank you for contacting Biovision Inc.ibYour inquiry has been received and will be responded to as soon as possible. Our typical response time is within two business days. The ticket assigned to this inquiry is 31923.You may reply to this email if you have follow up questions or more details to update your original inquiry to us.We thank you for the opportunity to assist you.bTechnical Support TeamBiovision Inc.bYour question is below:--------------------------------
1388,OutOfOffice,"Thank you for your email CCAH is closed for the 4th of July holiday. 
If it's an emergency please reply all and indicate that in the subject line and Cc members of my team (Susie Luke Van Nathan or Sean) for expedidated response times. Otherwise I'll get back to you on Monday. 
"
5078,Unsubscribed,STOP 
4897,Deactivated,Thanks for sending this though I am not interested at the moment as I have a contract until September which is likely to be extended further. 
1280,ConnectLater,Building your own brand can be daunting. . specially when you are just starting up. . Well we believe it not that difficultespecially in the internet era. as we have gone through this phase. What really matters is being on the top of the mind by providing value. Yes marketing your startup is easy when you concentrate on delivering value using content. Though the internet has increased the competition it has also facilitated some cost-effective and smart ways of marketing across online channels and content marketing is absolutely ruling the digital world. To understand how content marketing helps you succeed with zero to minimal business check out this blogContent Marketing for the growth of your startup
5298,ConnectLater,At this moment we are not looking for any hiring services. Thanks for your time
1556,Deactivated,No thanks. 
3191,OutOfOffice,"Thank you very much for your mail. 
I am out of office returning Monday July 6 and I have limited access to my emails. "
5073,ConnectLater,Yes  I have received your email  will come to you if get any requirementfrom my connection. 
3595,Unsubscribed,Wed like to unsubscribe please. 
1921,Deactivated,I don9t currently have any vacancies within my team. Will let you know if we need anyoneKind
514,Deactivated,I am no longer with Synteract. 
4178,Unsubscribed,Spam - delete my email address
1309,Deactivated,no further follow up required. 
915,ConnectLater,Then I think we have to look at another date. How about the 27th September. I am currently available all day. Ronny KarlsenCFOWind Catching Systems AS
3453,AgreedToMeet,Apologies for the delayed response. My number is 7208686133You can call on weekdays after 2 pm and before 7 pm 
3696,ConnectLater,I have replied to Aakshey
4243,MovedOut,this mailbox is no longer active. Please contacthr@omaze.com hr@omaze.coma for further assistance
3157,ReferredSomeone, I am looping Rashi  Shefali you can get in touch with them as they look after Talent Acquisition with our organization. 
2199,Deactivated,Thanks for making contact. Im not looking to change role currently.
775,ConnectLater,Thank you for the details. i will get back to you in future if require
944,OutOfOffice,I will be traveling this week for a scanner installtraining with limited availability.  Please email Digitalsupport@dentalservices. net if you need assistance
823,ConnectLater,Thanks for your prompt response. ly let us know once you have any requirements to work on. 
4278,Deactivated,I watched the video but Im afraid the tech doesnt suit the way we work. 
165,Unsubscribed,We are not looking for any cloud services currently. Thanks for reaching out. Request you to remove me from your mailing list. 
3984,Unsubscribed,Wrong email address
2539,ConnectLater,Thank you for your email. If I need any help in future I willcontact you
5164,OutOfOffice,Thank you for your email. I'm currently out of the office until May 4th. Please expect a delay in response. 
1312,ConnectLater,Were very busy right now without free resources for a meeting.  We are not needing your services at this timeif anything changes we will contact your forces. 
4918,Retired,Steve Hoge has retired from Medtronic.  Contact Wendy at wendy.a.frantsen@medtronic.com if you have questions
4519,OutOfOffice,I am currently out of the office Travelling to Labrador on Oct. 18. I will be checking emails periodically. For urgent matters please call
5021,ConnectLater,As of now I am busy relocating to another rented house in the same city. Will contact you after a certain period of time.
3301,MovedOut,I have left the firm please contact Laura Finch laura. finch@simmons-simmons.com who can help you with any queries. Many thanks. 
3311,Unsubscribed,Please remove me  see you in the Arena
328,Retired,Business is closed.I retired.
2491,ConnectLater,Thank you for writing to me. At the moment we have an in-house of recruiters who are taking careof the Talent Acquisition. That is why we are not looking for anempanelment. None the less lets be in touch for the future reference. 
5068,AgreedToMeet,This is my number. 9354666795
833,AgreedToMeet,Please be introduced to our Director of Admin Ms. Mayra Vera.  Id recommend a call with Mayra first. 
3080,AgreedToMeet,Please let me know when can I call you
3463,AgreedToMeet,Hope you dont mind my professional persistence. Would like to pick up on this thread again. Would it be possible for us to connect next week Friday July 23  4 p. m. I do believe wed have a very fruitful discussion and identify possible synergies
4751,MovedOut,Thank you for contacting SSB. Ryan Carlson is no longer employed here. Please direct any future correspondence to Bryan Brinks at bbrinks@ssbinfo.com
55,MovedOut,Thank you for your mail. I am no longer with Oaknet Healthcare and unfortunately I can no longer answer your email. Please direct all future inquiries to Mr. Sumit at sumit. palyekar@oaknethealthcare.com or 9108073040. He will be happy to assist you. 
4065,Deactivated,Not for me  but thanks for reaching out
3452,MovedOut,I am no longer with WRTPBIG STEP. Please contact Wanda Liddell at wliddell@wrtp.org or 414-342-9787. Best -Matt
1902,OutOfOffice, I'm on annual leave until Monday 2nd November. 
1482,Deactivated,Is this with Veolia Plus it says position in the Midlands I dont live there
4151,ReferredSomeone,Unfortunately I have finished up with Greythorn so please reach out to Ruth McRory ruth. mcrory@greythorn.com. au for anything you may need
3336,Deactivated, sorry i am not interested. 
947,OutOfOffice,"Great day to you
I am currently on maternity leave. Please reach out to Jasmine Smith in my absence. "
3294,ReferredSomeone,Please send further mails to arunpandiyan@meghaeng.com
2162,AgreedToMeet,You can call me today anytime
4591,Retired,Eagle announces the retirement of Mr. Cameron McCallum Vice President Western Canada.  Cam enjoyed a 21 year career with Eagle contributing to much of our success in Western Canada over that period of time.  We wish him all the best in his well-deserved retirement.  Taking care of business going forward:For inquires pertaining to Alberta and Saskatchewan please contact Ms. Kelly Benson @ k.benson@eagleonline.comFor inquires pertaining to British Columbia please contact Mr. Morley Surcon @ m.surcon@eagleonline.comKelly and Morley are long time Eagles executives with deep knowledge of Eagles Western Canada business which will facilitate a smooth transition.Eagle looks forward to continuing to build our presence in Western Canada.
3058,MovedOut,As of 30th September 2021 Ian Silk has resigned as Chief Executive. To raise a member enquiry please go to 
769,OutOfOffice,Thank you for your email - I am currently out of the office on extended leave until Monday 11 January 2021:
5086,Retired,Dr. Ashis Mukherjee has retired and is no longer working with Navin Fluorine International Ltd.Dr. Rahul Saxena has Joined as Chief Scientific Officer and can be reached at rahul.saxena@nfil.in.
3496,SupportAutoResponse,Your ticket has been created with the ticket ID 704 and subject Kabir Shah from 7Targets: Adrian 5034890079436Someone from our customer service team will review it and respond shortly.
286,AgreedToMeet,Okay
5340,SeekingMoreInfo,Thank you for connecting with meAs mentioned in your email you provide franchise for Talentcorner HRServices recruitment firm. I request you to share the investment required for franchise at Nagpurlocation and how the process of recruitment  will take place. I alsorequest you to share the margin details etc to proceed with the businessprocess. 
4815,ConnectLater,Thank you for connecting with usWe are currently relying on ourselves in the field of employment through our recruitment team and from MOHRE Tawteen . if we get request for manpower that we need from recruitment companies I will inform you about this. 
2333,Deactivated,Thanks for your email  follow up however Im not exploring to tie up withnew agencies at the moment
2718,OutOfOffice,Thanks for reaching outPlease note that I am on  leave on 1-Oct-2021. Please expect a delay in responsemail. For all APMT related queries keep writing to GSCHR@apmterminals.comSAPHRSUPPORT@maersk.comFor any urgent issues you can message me on 91-9970791455. 
2080,Deactivated,We are currently not interested in your services. Thanks
3390,ConnectLater,Thanks for keeping in touch with usWe Hereby confirmed and stated that Received your email. Well be Respond to your email within the next 72 hours. if you didnt receive Replay from us During the mentioned timesPlease dont hesitate to contact us Mob: 98 912 450 2190   DirectWhatsApp
723,OutOfOffice,"I'll be out of the office starting Monday December 21st returning Wednesday December 30th. Cushing will be closed Thursday 12/24 and Friday 12/25 in observance of the Christmas holiday. 
Please reach out to my team. . . . "
952,ConnectLater,First of all I would like to congratulate you on your achievement. I feel obliged to let you know that its been a smooth and fruitful journeyso far with TalentCorner and I hope it goes the same way forever. Thank you for all your services.
5080,ConnectLater,Presently we are not looking for this solution we will keep it in our record for future reference and when need arises. 
2263,ConnectLater,Thank you for your follow up. Yes my customers are aware of always monitoring the results of the Lube oilanalysis and so far the TAN values are within the OEM recommendationslimits. 
990,Deactivated,As i have been regularly informing u that i am ok with yr module but thefees are too high for me. Hope atleast now u should be very clear that iwill not be able to do an tie up with u due to the high franchisee fees pldo let me know when u reduce the franchisee fees. Till such time i wouldnot be interested to recieve yr mails  watsup message regularly.
3213,SeekingMoreInfo,Please explain in detail about this franchise model or send yourpresentation to go through. 
1760,MovedOut,I am no longer with the business please contact the office on 0113 2433499
4446,OutOfOffice,Thank you for your email. kindly accept a delayed reply. I will be back in office on 6th Aug
1725,Deactivated,Thanks for your email but we are not looking for this service at themoment
342,MovedOut,Thank you for your email This bounce back is to let you know thatMike Tai is no longer with Kalderos. If you have any business needs towork through with them please send an email to:micah. litow@kalderos.com
3702,MovedOut,Robert Najduk is no longer employed at Johnson Health Tech  please send your email to Mark Zabel at mark. zabel@johnsonfit.com. Thank you.
4244,OutOfOffice,I will be on PTO from August 7th through August 10th . 
689,MovedOut,Thank you for emailing. I have left NLCS Jeju and as such will not beable to respond to your email. Please feel free to contact Mr TobyWaterson for general issues twaterson@nlcsjjeu. krj or the relevantHead of Year. 
3433,MovedOut,Thank you for your email. This is a system generated response. I no longer work for Unum. Please contact Dora Clements on telephone number 207-575-5595 for assistance
967,OutOfOffice,I am currently out of the office on annual leave until Monday 2nd of November and will have limited access to email. I will respond as soon as possible. For urgent assistance please contact the office on +65 6597 8380. 
5112,SeekingMoreInfo, yes i am interrested in your job. The only problem is i have no drivinglicense  i got a Turkish one but now it is in the Driving Dep. fortranslate into a German Driving License. i think it will took 2-3 months for get the new License. if there is no any problem i can make a trail day to get a look into thework. I can troubleshot basic elektrics 0-24VHave knowhow in Pneumatics - Hydraulics - Mechanic - CNC Machines -waterjets - industrial heated ovens - tempering machines. Very good German in Language but Basic English knowing. I have German Citizen so no problems to work and life here. Thanks a lot and hope to hear frome youResul Kxc3xbccxc3xbcktasci Silva richardsilva@greenrecruitmentsolutions. 7ts-e.com schrieb amMi. 20. Okt. 2021 21:10:  Resul I am reaching out to you on behalf of one of our major clients. They are a leading manufacturer of recycling machinery. They are an international brand with an ever-growing footprint of installed machines. Due to rapid growth they are seeking a field-based technician in Germany. The role is ideal for an electrical biased service technician with experience of troubleshooting and repairing capital machinery. The position involves travel across the country. The Role: Install repair and maintenance Providing beneficial detailed field reports Plan and execute all travel for field service activities Client support in terms of technical issues and sorter performance Complete expense reports and service documentation in a timely manner Organizing and review onsite service visits 
2204,ConnectLater, Were not interested in this. If that changes Ill let you know
2714,OutOfOffice,I'm on leave today with no access to emails. I'll resume work on Monday and revert to your mail. 
4773,SeekingMoreInfo,Thanks for your revert . Our service offerings are as below -  1.  Soft Services HousekeepingPantryGDA  2.  Security Services  3.  Engineering Services Operations  Maintenance of DGHVACSTPETP etc.  4.  GardeningHorticulture Services  5.  Production Support Services  6.  Pest Control  7.  Payroll Management  8.  Waste ManagementLook forward to hear from you
4952,AgreedToMeet,748593773
3573,Retired,Thank you for contacting Allied Steel Fabricators The person you have emailed Russ Berglund has since retired from the industry. If youd like to reach out to us please use one of the following contacts
1991,Deactivated,Were already well supported
4121,OutOfOffice,I will be out of office from 12/21 to 1/1. 
4441,ConnectLater,I was till discussing with my partner as I told you . but also sorting my LinkedIn account since it is a requirementSo please give us time we will get back to you
5129,SeekingMoreInfo,Please share the details 
3601,ReferredSomeone,Ms Laura Gagnon is responsible for our recruitments in the US. Kindly  be in touch with her directly in case. Kr Helena
4938,AgreedToMeet,It was nice communicating with you. As we discussed on call I am sending you details about our company afterthat we would like to know how we can help you with Cost Oprtimization. We provide AWS cost optimization service to help them to reduce their coston AWS. We can connect if you are open for running cost optimization for your AWSaccount. We have repeatedly delivered savings of about 250k quartermillion dollar annual to many AWS customers. Would like to put lights on your Investment: Our charges are just 25 of your annual savings.  Or 5000 - whichever isless. Which means if we do not reduce your AWS bill we dont get paid. Thats how confident we are. Can we setup a quick 15minute call with my techies same time tomorrow todiscuss on thisPlease select your preferable time  date in the below Calendly link. 
5383,ConnectLater,Thanks for reaching out but instead of using cold listhis weve moved to technology that delivers intent data for us to identify organisations that are xe2x80x98in market. We then use our own 1st party data ZoomInfo and LinkedIn Sales Navigator to reach out to the iniduals at those accounthis so we are not looking for any other data at this time. If anytng should change Ill be sure to reach out to i4Business xIve been using your data for many many years. 
4465,Retired,I am Now retired from Soucy Industries All Estimating request or questions please send to Paul Souc psoucy@soucyindustries.com
386,OutOfOffice,Thank you for your email however please note that I am currently out of office and will revert back to you upon my return May 26 2021. 
4727,OutOfOffice, OUT OF OFFICE ALERT I am currently OOO. Please expect a delay inresponses to emails. For Training assistance please contact John Norris. For Analytics assistance please contact Jeff Smith. For Quality Management assistance please contact Will Czaplak. For any urgent or critical concerns please reach out to Kevin Foley:Kevin. Foley@capitalone.com
4940,AgreedToMeet,SureMay be on Wednesday sometime during 2nd half IST time zone pleaseThanks  
537,ConnectLater,At the moment Im not interested in a job including travel across country on a regular bases. Thank you very much for considering me. If you are ever searching for a job based around Frankfurt am Main I would be pleased to hear from you. 
5045,Deactivated,Thanks for your email but we are not interested in this service. 
4213,OutOfOffice,Thank you for your email. I will be offline during the Thanskgiving long weekend. If your matter is urgent please text me at (872) 222-1302. Otherwise I will review your message and respond (if needed) upon my return work on Monday November 30
3508,Unsubscribed,Kindly remove me from your email distribution lists. 
202,Retired,I am not working now.Retired.
1333,MovedOut,Thank you for your email. Lauren Griessmeyer is no longer with Nordic. All emails are being redirected to a member of our Management team and will be responded to promptly. You may also contact our main office at 608 268-6900 if you need immediate assistance. BestNordicNordic is an equal opportunity employer dedicated to a policy of non-discrimination on any protected basis including race creed color age gender religion national origin disability marital or veteran status sexual orientation or any other legally protected status under applicable local state or federal law. EEOAA Employer: MFDisabled and Vet. This message and any attachment to it might contain
3503,SeekingMoreInfo,Thanks for reaching out. Do you have Sr. Java Sr. angular Sr Full stack profiles How do you work will you charge something for providing candidatesCan you brief more about your services. 
2709,SeekingMoreInfo,As we discussed on todays call I am sending you the details for AWS. As you have mentioned I would like to connect with your Manager NicolasAnpoine I am sure he would be the right person to discuss the same. Will you please help me with their contact number or email address
4022,Unsubscribed,I made myself clear before. Do not continue to email me please. I am not your ideal customer. 
1855,OutOfOffice,I will be in meetings on Monday August 9th and Tuesday August 10th and only able to check emails periodically throughout the day.  If you have an immediate need please contact your inside sales representative at 1-800-348-2529. Otherwise I will get back to you as soon as possible.  Have a great day
4837,OutOfOffice,I am out of the office through January 2. I will be checking email through the holiday but my responses will likely be delayed. 
2873,OutOfOffice,I am on PTO and will return Friday 10222021. If there is an emergency please call either John Butler ext. 77082 Burdette Phillips ext. 77347. 
3031,SupportAutoResponse,Your ticket has been closed. This is your support ticket generated by your email to our support department not your order. To reiterate YOUR ORDER HAS NOT BEEN CANCELED unless you received confirmation from an agent that it was this email is just for the support ticket in
1206,ConnectLater,Pls reschedule the meeting for tomorrow. I am not available today due to some reasons
1646,Deactivated,I am finding this is not a professional approach to connect with any potential business opportunity. I have seen your mails on daily basis in my inbox which irritates a receiver who is not interested as of now. Trust this is clarified. With 
3418,AgreedToMeet,Thanks for your email. You can refer to me as Charan. I confirm that 14th July 201 at 4. 30pm SGT 2pm IST is suitable for ourZoom discussion. Thanks. 
3477,SeekingMoreInfo,we are working in Real estate Sector . For the new project we need staff. ie CRM having experience to runsoftware and excel. Sales MarketingReceptionist
2862,SeekingMoreInfo,Looking for applicants for the position ofPre Sales Executive Business Development ExecutiveExperience - 3 years in IT industry products and services only. NO OTHERINDUSTRY PLEASEQualification and other details can be adjusted. Let me know if you have such candidates 
1793,ConnectLater,Noted your details with us. We will come back to you in case of any future requirement. Thanks  
3798,ConnectLater,thanks mail you later
3369,Unsubscribed,Pl remove me from mailing list
3368,ReferredSomeone,Kindly note this email ID has been migrated to new domain columnits.com and your email has been forwarded to New email ID - Vinod Giram vgiram@columnits.com
3534,SeekingMoreInfo, Can you tell us your working model details We are looking specifically for Tier -1 college experience candidates OldIITs Top NITs IIITs BITs Pilani   with 2 to 5 years of workexperience. I am also giving details of the 2 roles below. 
5114,Deactivated,Thank you for reaching out Katherine but we dont have such a requirement.
3450,OutOfOffice," I am on personal leave till 25th Feb. 
"
604,ReferredSomeone," You may connect with Suraj Singh @ surajs@fss.co.in,surajs@fss.co.in. I do not look after ring. "
3057,MovedOut,Randy Blatt is no longer with JazzHR but your message is important tous. Weve forwarded your message to someone on our team who will bein touch shortly. You can also reach out tostrategic. alliances@jazzhr.com for assistance.
4714,OutOfOffice,I will be traveling and in meetings November 12 through November 14 - please expect a delay in my response. If your matter is time sensitive please feel free to call or text me on my mobile at 925-964-7280. 
127,AgreedToMeet,It would be ok but I prefer google meet. 
3877,Deactivated,Not interested. We have this covered
2936,ConnectLater,Sorry i missed  your email
4452,MovedOut,Due to extremely high levels of spam this email box is no longer in use. Please email my assistant penny. britnell@brightnetwork. co. uk who will send your email onto my new email address.
3532,ConnectLater,Thank you for your email. We have contracted with another lead generator at this time. I will save your information to share with corporate in case we decide to make a change in the future
2731,Unsubscribed,Not interested.  Remove us from your list. Ryan GutierrezSystems Engineer IIIThe Custom Companies Inc. The Full Service Transportation CompanyISO 9001 CertifiedA Veteran-Owned Company135x-apple-data-detectors:10 N Railroad Ave. Northlake IL 60164x-apple-data-detectors:10CustomEmailSignatureP Please consider the environment before printing this e-mail
828,SeekingMoreInfo,What is the cost
1640,SeekingMoreInfo,Please share the rates. Also look forward to a good discount please
985,ReferredSomeone,If you need immediate assistance please contact us at hr@tekfriday.com
3282,ConnectLater,I shall go through the link which I am sure will beinteresting study. Currently the recruitment is inhouse as we areonboarding people who during covid have left and based at home town. Currently post covid   back to work counselling and mentoring plans aregoing on and we shall soon come up with Recruitment requirements once nextyear budget is finalised. You shall remain one of our preferred serviceprovider. 
5374,ConnectLater,Sini has shared your email with me as I am the Talent Acquisition Business Partner here at HVP dealing with all recruitment related matters - please ensure that I am your sole point of contact moving forward. We operate an in-house recruitment model here and therefore we dont require your services at this time however we are looking to create a PSL in the future and so I will keep your details and reach out to you in due course
2189,Deactivated,Thank you for your kind thought your concern and your willingness to share about well-being . Right now we are in Lockdown and I am seizing this golden opportunity to sit with my self and explore my inner world
4985,OutOfOffice,I'm currently out of the office on vacation returning July 6th. If you need to reach me please call my cell:
2444,ReferredSomeone,Please note my new email address. edward. quane@edgeconnex.com
363,Unsubscribed,Pls dont send me useless mails. Im not interested. DND. 
2350,OutOfOffice, I am back to work on 13th April. I will respond to your email as early as possible. 
346,OutOfOffice,I will be out of the office 10-18 back on 10-27. Please work with your Mohawk Sales Representative or PM and they will get your needs taken care of. I will be folowing up on all matters upon my return.
815,Unsubscribed,Thank you for reaching out. We are happy with our current vendors and solutions please add Numerix to your unsubscribe and do not call lists. We will contact you if we require your services in the future. 
3206,SeekingMoreInfo,I would like to know more of your company and franchisee details. Let me know when and how we can connect.
4502,ConnectLater,Thanks for the e-mail. It isnt really what I would be looking for plus I am based in Yorkshire. I cant currently think of anyone that might be suitable either sorry. I attach a copy of my CV for possible future roles. 
5185,AgreedToMeet,Thanks . can you call me tomorrow after 3 PM please880089544
3326,SeekingMoreInfo, Some positions are open in White Code Technology Solutions Pvt. Ltd. Canyou please help me out
4107,ConnectLater,We wont be able to recommend another centre as we arent sure of their protocols or depth of practise. However if you have any specific ailment then you can connect with our healersdoctors via our tele health platform
2117,Unsubscribed,NO Stop emailing
1835,OutOfOffice,"Thank you for your messageI am on maternity leave and will be returning back to the office mid October. If you have any questions please send an email to:jaclyn@bezerocarbon.com ,jaclyn@bezerocarbon.com"
794,AgreedToMeet,Please set up quick call so we can discuss further. 
5349,OutOfOffice,Thank you for your message. I am out of the office for the holidays returning Thursdsay January 2. 
2675,AgreedToMeet,Lets set up a call after 10 March pls  Description: 2       
95,Retired,I am no longer with the Neil Jones Food Co. enjoying my retirement. If you have any questions please contact Brian Ingalls at BrianI@njfco.com
4226,OutOfOffice,Thank you for your message. I am out of the office on vacation returning 7/31. I will have very limited access. If you need immediate assistance please contact Rich Frey GM Coop 303-228-5017. Otherwise I will get back to you as soon as possible. 
3757,AgreedToMeet,I hope you are well. We can schedule a call with Vitoria Nabas for the 3rd August at 11 am London time. Please confirm you availability so we can make the arrangements. 
2892,MovedOut,Thank you for your email. I no longer work at the firm. Please forward your email onto info@goldmanknightley. co. uk. Thank you. 
2372,ConnectLater,We are going through your emails in detail. We need time to revert. 
4491,Unsubscribed,Not interested please stop contacting me have a great day
4798,ConnectLater, Happy new year and thanks for reaching out. We currently already work with a Salesforce eting Cloud partner who covers the below
3229,ConnectLater,Thanks we are good for nowPlease email aithr@aitglobalinc.com for any HR concern  questions
2854,Unsubscribed,Please avoid sending me emailers. Thank You
2913,OutOfOffice, Im on PTO until Tuesday Oct. 12 so will be delayed in responding. For important matters call or text me at 415. 624. 7291
1866,SupportAutoResponse,Please type your reply above this line -Victoria Thank you for contacting 2Checkout Support. Your request 6268119 has been received and is being reviewed by our support staff.To add additional comments or to update your request just reply to this email or click the link below:
1858,SupportAutoResponse,Please type your reply above this line -Kabir.Your request 45881 has been received and is being reviewed by our support staff.To add additional comments reply to this email.--------------------------------
2646,SeekingMoreInfo,We have already given an order for filtration on approx 30K oil at our siteto your esteemed organization and this work may start from tomorrow onwards. I am very much occupied with my working load over here and hence notattended any seminar conducted by you. And I will be much more busy in thecoming 2 months as our unit capital overhauling will be executed. Thank youvery much for your mails. Please send any PPT or docs which I can read inmy leisure time and have some ideas. Thanking you
2244,Unsubscribed,I am not able to do this right now. Please dont send emails. 
2337,MovedOut,I have moved on to my next role and no longer work with Dymin Steel. I would like to thank you for all the support while I worked hereGoing forward please direct all your emails to Harsh Parmar hparmar@dymin-steel.com or Bruno Vogel bvogel@dymin-steel.com. Best 
951,SeekingMoreInfo,I am reaching out in reference to your email conversation with mycolleague Anuj regarding our digital marketing offerings. I am a senior marketing consultant at foreignerds.com and I will be happyto assist you further.coming to the quote here is some quick info aboutus and our pricing for SEO plus SMO combo
3069,SeekingMoreInfo,Please do share the detox programme details with me. 
1121,Deactivated,Thanks for reaching out but at this stage I am fine for recruitment needs
2598,Deactivated,Thanks but currently not needed. 
2205,ReferredSomeone, My email id has changed from harshit. shah@ratanplastics.com to harshit. shah@kolorr.comRequest you to please update your address book and send the future mails on the new id. 
420,ReferredSomeone,deepak. marathe@impauto.com - no such user here. 
923,MovedOut,After a wonderful few years I no longer work at the tree. Please email alexis. trinh@thisisthetree.com. 
1255,ConnectLater,Thanks for the follow up mail. . its been a bit hectic last few weeks. . I remember we speaking few months ago and unfortunately we could not take the association ahead due to some constraints. We are expecting hiring projections for next FY soon and should be able to explore avenues to work together. ow me to circle back once I have clarity on nos and budgets. Look forward to staying connected. 
478,MovedOut,I no longer work for Contact Energy.  If you have a query please contact Paula Brown paula. brown@contactenergy. co. nz. James KiltyCONTACT ENERGY GROUP 
2036,Unsubscribed,  We do not need the services please do not send us mails. 
1203,SeekingMoreInfo,sent them again.  4  Andy AndersonField OperationsPhone: 807620-666338
2627,ConnectLater,Saw you CC Asst Kuga but when checking the lead email on TEC Carpentonname is not listed yet. Since you already followed up today we shall waituntil Monday to Tuesday to see if they reply or not. If no reply shallproceed to manually add lead on TEC. Thanks and
5208,ReferredSomeone,This is to inform you that our domain name has changed to antaraseniorcare.com. Please send your email to the new email id : emailname@antaraseniorcare.comThank you AntaraNote: This is an automated message please dont reply. Note: Our domain name has changed to antaraseniorcare.com. Please send your email to the new email id : emailname@antaraseniorcare.com. 
1971,Deactivated,No Problem Maam 
3111,MovedOut,Please note that I no longer work for National 360. Please contact the HR on 1300 340 440 
4019,SeekingMoreInfo,Can you tell me is their any freelance Hr recruitment offerwhich i can do as a fresher
2152,SeekingMoreInfo,Whats the cost of franchise fee . 
3688,OutOfOffice,I am out of the office on maternity leave. Please reach out to HR@Tanium.com. 
1998,OutOfOffice,I will be OOO from 8th to 11th October inclusive
4034,SeekingMoreInfo,Thanks for reaching us kindly share us the Proposal Docs so that we can take it a head and start discussions. Thanks  
3055,Deactivated,We have our in house detailer  
1249,ConnectLater,In case of any requirement will revert. 
2193,OutOfOffice,I am out of the office until Monday 12/16.
2713,OutOfOffice,"Thank you for your email. 
I am currently away from the office with intermittent access to emails. 
I will be returning on Tuesday 15th December. 
"
993,AgreedToMeet,Sorry should have provided my mobile number. Please reach me on 9160667774
2191,AgreedToMeet,Thank you for the info.  It appears setting a meeting in the afternoon TYO time  will work considering the time difference. For the next week we are available during the following time:Oct 6 Wed: pm TYO timeOct 7 Thur: after 15:30 pm TYO timeIf the above does not work for you please advise. 
3763,ConnectLater,I forwarded your details to HR. They will reach out if it seem aligned to their needs. 
3598,Unsubscribed,Kindly dont spam I am not interested.
1319,AgreedToMeet,Thank you for your response. nice to e-meet you. You can reach me at 9821618384
1864,OutOfOffice,I will be away starting Monday August 2nd through Monday August 9th. During this time I will have very limited access to my emails. Please direct any urgent matters questions or product orders to our Straumann Customer Service Department - 800 448-8168. I will respond to all messages upon my return on August 9th.  Thank You. Colin Duffield
2344,MovedOut,I no longer work for Maven Dental and if you require eting support please contact Chris Williams General Manager who will forward your query onto my replacement that starts on 8th February. Email:  chris. williams@mavendental.com. au
2450,Unsubscribed,STOP IRRITATING ME WITH YOUR RUBBISH MAILS
2137,SeekingMoreInfo,. We would like to inform you that we have been working with Industrial Lubricants and Lubrication system for long time. It will be our pleasure if we can explore more opportunities through our mutual effort. Please note that we are interested about on site oil analysis system and oil purification system as well. We would appreciate if you kindly update us in this regard
