,Category,Response_preprocessed
4557,OutOfOffice,"Thank you for your email. I am out of the office with very limited
access to email. I will be checking messages on a daily basis and will
respond or forward your message to someone who can assist within 24-48
hours of receipt. 
I apologize for any inconvenience this may cause and appreciate your patience. 
 "
1533,Deactivated,Thanks for your mail. please note that right now I am not in position to invest any amount. 
2387,ReferredSomeone,I am not the right person. Pls connect Abhishek pandeyKind 
3092,SeekingMoreInfo, thanks for reaching out Im not sure what your company does  Are you a virtual sales team
2201,ReferredSomeone,Thanks for your email Youve reached Fernando Fungos inbox but we are sorry to say they are no longer with the organization. Please send all correspondence to Dan Watson DWatson@hydrafacial.com. 
1102,ConnectLater,I have to postpone our call and I come back to you with a new proposal. 
1103,ConnectLater,Thank you for this email. After a quick scan on your website it looks like we are already doing a some of tngs that you are offering. Im gonna get a little bit more familiar with your solution with the optimization- and data warehouse team and see if this is sometng that interesthis us. I will get back to you. 
3776,Unsubscribed,Stop
1141,ConnectLater,I have been in touch with Mr. Anand from your team regarding the same. At the moment doing a 8. 33 fee is a little difficult for us. Willdefinitely get in touch with you once were ready. 
1247,ConnectLater,Thanks for the mail. Although the opportunity and technology appearvery interesting the particular role seems to be less senior than the oneI am involved with right now with the corresponding salary. Thanks for theconsideration in any case. 
2930,SeekingMoreInfo,"Thank you for your email. My profile has been taken over by Mr. Chirag Punjabi. For any assistance please contact him on chirag. gcint@gmail.com  , chirag. gcint@gmail.com"
2587,ReferredSomeone,You can get in touch with Rajashree copied in this email
3934,Unsubscribed,Not interested anymore I dont work with companies that promise something and do nothing afterwards
3077,SeekingMoreInfo,Thanks for showing interest in your services  please find attached ourcompany profile . Can we set a call to discuss more about it .  
1585,Deactivated,  am however currently not looking for these services. 
2271,ReferredSomeone, Thank you for your email. Nisha has now moved out of Vymo. Please reach out to  damayanti. ghosh@getvymo.com  for any querieshelp
135,AgreedToMeet,Give your number 
4122,OutOfOffice,"I will be out on furlough from July 20th through July 24th returning July 27th. 
If you need immediate assistance during my absence please call 920-485-4463 or contact one of the individuals below. Otherwise I will respond to your emails as soon as possible upon my return on July 13th. "
2156,ReferredSomeone, I have forwarded my request to the HR team. They will reach out to you ifthere is any interest. BestSiddharth
1207,ConnectLater,I Khushbu lead the Talent Acquisition function at Sony India. Thanks for sharing your proposal and invite for discussion. However at present we are not empanelling any new recruitment partner and will connect with you in future if any such need arises. 
1589,Deactivated,Thank you for your emails. Currently we already have other systems in place so at the moment we are not interested in looking for another product. 
4511,OutOfOffice,"I am currently out of office with very limited access to emails. 
I will reply to all emails upon my return on January 4th. 
"
4717,OutOfOffice,I will be out of the office on 10/15. I will return your email at my earliest opportunity. 
2757,ReferredSomeone,Yes we are happy to be associated with Talent Corner. Bhumi is no longer in services and myself is taking care till further notice
2410,ReferredSomeone,Thank you for contacting me Unfortunately due the Covid-19 pandemicI am no longer with the company.  Though the event industry has had topress pause Argyle Event Staffing is still fully functioning and openfor business. Our office phones will remain up and running and we offer you ouremergency mobile phone number below to be sure you are able to reachus outside of business hours if needed. As always we are happy totalk. Please dont hesitate to reach out. Office: 323. 462. 8280Cell: 323. 240. 5050You can also reach out to this team directly:Melanie Harrismelanie@argyleevents.comChris AlbaneseChris@argyleevents.com323-821-4727
3827,Unsubscribed,your domain is added to blacklist on our servers now. We never work with spammers and companies who acquire marketing contact list in an illegal way violating GDPR rights
2683,ReferredSomeone,Messages to this email are no longer being checked. Please reach out to Eric Raz for further assistanceEraz@waukegansteel.comThanksWaukegan Steel
4580,OutOfOffice,Thank you for your message I am out of the office returning Monday Dec. 16th please anticipate a delay in my response. 
4326,OutOfOffice,I will be OOO for the day at an offsite meeting.  I will return messages when the meeting concludes
3249,SeekingMoreInfo,If I register online how do I get the ETF form so that my company can process the enrollment
3646,Unsubscribed,Please stop calling me I am not interested. 
3596,Unsubscribed,Can you please opt me out of these emailsThank you.  
1724,Deactivated, I do a low volume high value business so dont need anything for this
460,AgreedToMeet,Can u pl call me on my mob 9821046361I wanted some details What is minimum n maximum days that u recommend for yr detox program Inclusion sCosts for acouple  Waiting for yr call. 
1143,ConnectLater,Thank you for contact us We will get back to you soon. 
3418,SeekingMoreInfo,you have sent a list of people to Mr. Klaus Mildner. I would like more information from three candidates
2852,ReferredSomeone,Thank you for your e-mail and interest in working with Royal HaskoningDHV. All communications regarding recruitment for our organization can be liaised with recruitment@rhdhv.com. Please do that in the future. As of right now we have sufficient agencies working on our roles if the situation changes we will be in contact with you regarding any recruitment opportunities 
4640,OutOfOffice,I am on personal leave and will have limited access to emails. 
3580,Unsubscribed,I am not interested. Can you kindly stop emailing me
3345,SeekingMoreInfo,At this moment we are not looking for any hiring services. Thanks for your time
2882,ReferredSomeone, AndrewThank you for your response. I dont think my VOIP can call Azerbaijan. Do you have Skype or perhaps I can call you via zoom tomorrow
1604,Deactivated,Sorry but your emails has gone to spam. And if you have done your homework well you understand that a company like VPFuture is so small that services like yours are not usefull from the way of use money. So Im not interested in this moment. 
4604,OutOfOffice,I am on leave till 8th November 2021. Please mail to Manasi. Dharme@Excellarate.com for any support required in my absence. 
2384,ReferredSomeone,Thank you for your message.  Id like to inform you that I am no longer with RealPage. For additional assistance please contact one of the following leaders
151,AgreedToMeet,Thanks for the confirmation I will send you an invite via Outlook. You can forward this one to Irfan. Im particularly interested in Field Service Engineer recruitments. 
1851,Deactivated,Sorry not interested
2859,ReferredSomeone,"Jim Herbertson is out of the office until further notice. If you have any urgent queries please could you send them to lorena. perez@ipieca.org,lorena. perez@ipieca.org"
1824,Deactivated,Thanks for the reminder but not interested
2303,ReferredSomeone,Thank you for your email. I am no longer associated with ADVANZ Pharma. I request you to connect with Saumil Joshi in my absence at saumil. joshi@advanzpharma.com
828,ConnectLater,We are not  having such requirement at present
4368,OutOfOffice,I am on PTO and will return Friday 10222021. If there is an emergency please call either John Butler ext. 77082 Burdette Phillips ext. 77347. 
1922,Deactivated, I dont want to waste your time. I already have two iniduals that I want to hire. However we are in a holding pattern due to explosive growth and cash flow. Maybe in 6 months I will be in a better position to hire.com 
1447,Deactivated,We sell to jails so no thank you. 
2953,SeekingMoreInfo,Its one of my goals to learn lubrication really I need this beside my job
4396,OutOfOffice,"?
Thank you for your email. 
I am out of office from 22nd Aug - 6th Sep with limited access to emails. "
3156,SeekingMoreInfo,Which jobs are you detailing currently for projects in Canada  
3102,SeekingMoreInfo,Didnt understand can you please share simple presentation
3854,Unsubscribed,Not relevant for usPlease delete meus from you list of prospects
3461,SeekingMoreInfo,The contract has been updated please check. 
1075,ConnectLater,We are internally reviewing the feasibility of your proposal and will definitely revert. 
4506,OutOfOffice,Thanks for writing in. I am on Block Leave from Dec 16 to Dec 22. For anything urgent please connect with Ilamathi (1534913). 
4646,OutOfOffice,Im on annual leave with no access to email until Tuesday 26th October. For anything urgent please email Lucas Smyth on lucas@icobus.com or John Blake on john@icobus.com or call our office on the number below very much. 
1600,Deactivated,I am not interested in such services. 
2611,ReferredSomeone, I am no longer working with EFL. 
660,ConnectLater,Christian and Alex have passed your emails to me as the recruitment supplier liaison.  We are not seeking to expand our current PSL however if this does change and we require your assistance I shall be in touch
1031,ConnectLater,Currently not planning to visitThank you for the concern 
3180,SeekingMoreInfo,No Need for any service now butFirst of all I would like to tell you that what we doWe do customize lead generation work for our clients. We dont believe in automation in lead generation work as sometimes most emails are fake. We find out the leads from LinkedIn websites ZoomInfo and from some other sources as well. Our work is 100 Non-Voice. Also we can give you any other pieces of information from our searching skills. So here we can do two things:1. We can provide business contact information for all decision maker titles from any industry verticals across the globe.  If yes please share your data requirement with me and lets roll together:  a Is your target Geography USA Canada Europe or across the globe   b Do you have any industry classification or should we consider all industries  c Whom do you like to target job professionals like xe2x80CEO Presidents Owners Directors  Managers2. You can work as a Mediator Simply give us some direct clients with your reference. Either you can handle them or you can get some commission. 
2899,ReferredSomeone,Thank you very much for your email. If you dont mind I will forward your email to Sabrina our VP HR who isresponsible for this matter. Feel free to arrange a meeting with her
2198,ReferredSomeone, The mailbox you attempted to reach is currently closed. Please contact HR@operasolutions.com for further information. 
1917,Deactivated,Thankyou  but we have an HR company attached to Cordoba
4668,OutOfOffice,I am away on leave and will be back at work on 14 September. 
2429,ReferredSomeone,This professional is no longer with Black  Veatch and has transitioned to Versar Inc. Please send future emails to the professionals Versar email account. If you do not have that please reach out to the professional directly to acquire that contact information
4274,OutOfOffice,Thanks for your email. Im on vacation until October 25th - Im still checking emailsoccasionally but there may be delays in response. Call or text if urgent 
2496,ReferredSomeone,NOTE: David Lafferty is no longer receiving or sending emails from this address.  If you need future assistance please contact Roger Overby at roverby@stratumhealthsystem.org. 
1836,Deactivated,No Thank you - Im all set
962,ConnectLater,Im no longer working at EnergyHub. For urgent requests please email Seth Cousins at cousins@energyhub.com
2773,ReferredSomeone,Alexis Walker is no longer with Welltok. Please contact Jennifer. Forster@Welltok.com for assistance. Thank youWelltok People Team
1825,Deactivated,Sorry. I am retired. 
1998,Deactivated,We are no longer taking in any new work. No work no drawing
3588,Unsubscribed,I already informed Clinton Hasenberg that if Jefferson Maguire continues to contact me despite me unsubscribing to Jefferson Maguire emails more than 5 times I will be filing a complaint with the ICO. The complaint will be filed todayJoshua
312,AgreedToMeet,please contact me on 9811958433Thanks   
2968,SeekingMoreInfo,PFA Quote for ITEN Quote for Yellowstone   I am sure this quote would definitely meet your expectations both in termsof price and timelines. The team is really excited about this project andare really geared up for an opportunity to work on this job. I would belooking forward to hearing your thoughts and the next steps you have inmind for us. 
4015,Unsubscribed,Please remove me from your prospect list
3039,SeekingMoreInfo, please send me more information about FRF conditioning system like Flow rates pressures and pricing
2292,ReferredSomeone,Please note that my mail id has been changed to kiyer@indorama.in. 
2227,ReferredSomeone,Effective September 20 2021 please direct your inquiries to Bret Huggins @ bhuggins@univision. net
2045,Deactivated,Impossible with your this English
4469,OutOfOffice,Thank you for your email. Please be advised that beginning April 26 2021 I will be out of the office for an extended period of time
3297,SeekingMoreInfo,Thank you for your application email. For quick response upload your applicationsprofile in our official website
4532,OutOfOffice,Thanks for your email. I am on PTO returning 10/4 so please expect adelay in my reply. If your matter is urgent please call me or I willrespond to your email when I am able to. 
1452,Deactivated, Not interested thank you. 
3245,SeekingMoreInfo,Your software is supposed to use AI to personalize email. Youre sending me the same cold email template that everyone else sends. Please explain how 7Targets is different when Im seeing you use it on me and its not different at all
109,AgreedToMeet,What time do you have available on Friday 917Deb
720,ConnectLater,Thank you for contacting AlkaVivaWeve received your email and one of our amazing customer service agents will be in touch with you shortly. Due to COVID-19 response times may be delayed. Please allow up to one-business day to hear back from us. We look forward to serving youThe AlkaViva Customer Service Team775 324-2400
4685,OutOfOffice,I am currently out of the office on vacation and will be returning on October 25th 2021. I will be checking email periodically and will respond when time permits. If you need immediate assistance please contact Susan Askew at susan. askew@ellucian.com. 
1156,ConnectLater,Thanks for reaching out. We are not looking for any support at the moment. I shall keep the details handy for future reference. 
2220,ReferredSomeone,Present value of oil properties is as follow:System: TG HPSUFRF Oil: Servo syn trbo 46 FRFTank size: 1200 LtrTAN: 0. 25Moisture: 1200NAS: 8Please give budgetary  offer accordingly. 
1314,ConnectLater,I have been told to hold this position for sometime.  
4518,OutOfOffice,Out of the office traveling and working in Memphist. I will respond to emails as I am able. If you have an immediate need please contact the NCHD 
25,AgreedToMeet,Yes - i saw the note.  Looks really excitingEnergy storage is certainly going to be critical to energy systems as we gogreen. Im currently totally focused on my role as CEO of Origami but i will havea think about who else I might recommend. All the bestPeter
3842,Unsubscribed,I hope youre well and safe. Im writing this mail to let you know that I dont want to receive anyemails from here on because Ill be busy with my office and wont have thetime to read all. Thank you for your time and efforts. 
18,AgreedToMeet, Kindly contact me 91 9999979927 tomorrow @ 1. 30 PM. 
4222,OutOfOffice,Thank you for your emailI am out of the office on annual leave - returning on Tuesday 26th October 2021. If the matter is urgent please contact Donna Moorhouse - 0845 643 2615  Donna@reddiamondexec.com
3517,SeekingMoreInfo,Can we have a brief discussion on the recruitment support you can extend
3847,Unsubscribed,I am only an employee and not a decision maker.  As you legally do not have a signed GDPR to keep my details and your company could get fined 250k if reported please remove all my details from your database. 
1701,Deactivated,No interest at this time.  We do not run long drain intervals on our units. 
3269,SeekingMoreInfo,Let me know how we can work together
2108,Deactivated,we are not in need of your services. 
4479,OutOfOffice,"Thank you for your email. 
I am not available on Fridays and will attend to your email when I return to my desk on Monday. 
Kind "
4040,Unsubscribed,Please remove from mailing list  Darren no longer works for SuncorpThank you
1970,Deactivated,Sorry no budget to go for what you offeredt
4439,OutOfOffice,Thank you for your message please note I am on annual leave until 14th January 2021. I will be back at work on Thursday 14th of January and will attend to your email at that time. 
4148,OutOfOffice,I am on leave from 24-30 Sept and will not have access to emails. 
3620,Unsubscribed,PLEASE STOP MAILING. 
4214,OutOfOffice,I will be on PTO from Wednesday October 20 through Wednesday October 27.in my absence Catalina Velasco will be my designee for any urgent approvals. 
2691,ReferredSomeone,Thank you for connecting with usWe are currently relying on ourselves in the field of employment through our recruitment team and from MOHRE Tawteen . if we get request for manpower that we need from recruitment companies I will inform you about this. 
4426,OutOfOffice,Thanks for your mail I will be out of office today 02/03/2021 and will have limited access to email. if this is urgent please contact Gaurav Virmani at gaurav. virmani@hkstrategies.com of 95407 60652. i will do best to respond to your email when i return on 03/03/2021. /
3383,SeekingMoreInfo,It was nice talking with you As discussed we have filed claim in NCLT against Amtek Auto Limited. We have received acceptance of our claim from IRP through email. Also the operational creditors list available on Amtech Auto website includes Lubrikote Specialities Pvt Ltd. Accordingly we would like to know the current status the case and how you can help us to track the progress in NCLT. Request you to please go through it and let us know about your fees on this matter
3313,SeekingMoreInfo,Please share the quote and brochure in any for our further internal process. 
1086,ConnectLater,We are not looking at hiring new vendors currently. Will connect incase ofa future requirement. 
4679,OutOfOffice,I'm away from the office this afternoon. If urgent please call me on my mobile otherwise I will reply asap. 
1049,ConnectLater,We are fully sorted for recruiting thanks. 
4171,OutOfOffice, Thank you for the mail. I am out of office and will not be accessing my emails.  Rekha Srivatsa
1069,ConnectLater,All is fine  Thanks very clear. 
2766,ReferredSomeone,Thank you for your email. Mitch Eisen is no longer with gher Logic. Please contact James Willey at JWilley@gherLogic.com if you have any questions. 
3311,SeekingMoreInfo,Im writing to learn more about how your team currently manages the images videos and other digital assets that you create and collaborate on in your role as a Manager Marketing at Pinterest. 
4587,OutOfOffice,I am on PTO from Sept 29 thru Oct 1 and will respond to your email upon my return. 
1046,ConnectLater,Currently we do not have any requirement fir legal service. We will revert to you when the need arises.in the meantime please share the details with respect to the areas you specialize in. 
3433,SeekingMoreInfo,You already have our requirements you could refer contract candidates also. ThanksNandini 
3524,SeekingMoreInfo,Sorry for the late response. Your mail had gone to junk mails thats why I took a while to accessly enlighten me more on the pre-requisites for this to begin
3055,SeekingMoreInfo, Please share commercials for permanent hiring. 
3292,SeekingMoreInfo,As discussed I am looking for a partner for the initial capital. My Budgetis around 50 to 1. But now its 2. 8L. So once I get a partner with myconvenient. I will revert you. 
3218,SeekingMoreInfo,Thank you for your proactive note.  I see you are already like PeerIslands.io.  In your mind how can we both work together  Are you a staffing  placement company as well. 
2753,ReferredSomeone,the e-mail address of Mrs.  Mr. Devashree Shende has changed. br br Please use the following email address for further communication - from now on: br devashree. shende@thyssenkrupp-materials.comspanbr  We will forward this e-mail to Mrs.  Mr. Devashree Shende
2747,ReferredSomeone,My last day with Bow Engineering will be June 15 2017.  If you need immediate assistance please contact Matt Fujioka at mfujioka@bowengineering.com. 
1287,ConnectLater,Thanks for reaching out to me. 
1528,Deactivated,Sorry not interesting for us
1000,ConnectLater,I am really sorry I didnt received your earlier email. 
889,ConnectLater,Thank you for writing. We will get back to you when we have requirementsfor vendor support. 
2129,ReferredSomeone,Thank you for your message. This employee is no longer employed at Ortho Clinical Diagnostics. Please access the Contact menu on OrthoClinicalDiagnostics.com for contact information. 
4225,OutOfOffice,"Kindly be informed I am on leave on 7&8th December 20
Any urgent matters you may email me or call me directly. "
2262,ReferredSomeone," I have changed my email ID tosumi@ssquaredarchitects.com,shaji@ssquaredarchitects.com. However I will be still receiving mails in my old email IDsumi@ssquareddesigns.com ,shaji@ssquareddesigns.com for a short while. Please update your contact list to include my new email ID. "
2567,ReferredSomeone,Thank you for your email EVERFIs gher Education business and theCampus Prevention Network are now part of Vector Solutions. Movingforward all of my communications will come fromchristopher. sheppard@vectorsolutions.com. Please add my new emailaddress to your approved email list to ensure my emails reach you. Your email has been automatically forwarded to my newvectorsolutions.com email address and I will reply as soon aspossible. 
2482,ReferredSomeone,PLS NOTE MRS. KHUPERHAR IS NO LONGER WORKING HERE. 
4272,OutOfOffice,I am currently on a business trip. 
3163,SeekingMoreInfo,I have removed the malicious links from the website please review and letme know if anytng still existhis. 
87,AgreedToMeet, 8:30 will be fine by me. Please go ahead and plan. 
1615,Deactivated,No Thank-You
3235,SeekingMoreInfo,We have an open position - see the attached draft Job Description. 
1963,Deactivated,Thanks CoraAt this point I would not be interested in engaging but appreciate you sharing the opportunity. 
3104,SeekingMoreInfo,Thanks for your quick revert.  Hoping to have a quick end for this profile. Thanks Suresh   
4705,OutOfOffice, Thanks for reaching out. As my subject line indicates Im on vacation and unplugged from all things work. So I will respond to your email once I have wifi am well rested and have a huge smile on my face
2120,ReferredSomeone,"Please forward any enquiry to Adrian. Collins@allegisglobalsolutions.com,Adrian. Collins@allegisglobalsolutions.com as I am no longer working for egis Global Solutions. "
1058,ConnectLater,I was in Atmantan for 10 days in Jan
3501,SeekingMoreInfo,Thank you for the information. 
3733,Unsubscribed,aI am no longer living in India. Sorry I missed the chance to go to Atmantanbut with travel restrictions it is not likely anytime soon. Would you please remove me from your mailing list 
3707,Unsubscribed,Not interested stop messaging
4632,OutOfOffice,I will be on leave from Dec 18-Jan 6. Durint this period Belinda Jimenez will be my OIC for management issues. David Pinkus is available for Technicnal concerns. 
3822,Unsubscribed,UNSUBSCRIBE 
804,ConnectLater,I will let you know once we have a need for the same. 
4089,OutOfOffice,  Thanks for your message. I am on PTO
1089,ConnectLater, Thanks for your mail. brI will reply for your mail shortly. 
3159,SeekingMoreInfo,We are still waiting for your proposal. Please expedite. With Warm 
557,AgreedToMeet,Thanks for sharing. Would like to have an interaction on a convenient time next week. 
4000,Unsubscribed, Mail is not relevant to me  please stop sending mail.    
3444,SeekingMoreInfo,Please share the updated roi sheets
1627,Deactivated,. We do not hire nipal guys we are an IT company so we dont need workers. 
3268,SeekingMoreInfo,HeyJust out of curiosity why did you reach out to me
1804,Deactivated,Im not interested
281,AgreedToMeet,Yes Christina I would like to discuss some points related to UdhyamRegistration and its benefits. You can contact me at the number available in my signature
2956,SeekingMoreInfo,I was looking for like a 4 days detox program if you could send me some information regarding to it. June mid week schedule. 
3135,SeekingMoreInfo, As of Wed. Sept. 8 I am no longer at Workforce Alliance. Until my replacement comes on board please see contact information below:For Urgent Matters: Josie Vazquez jvazquez@workforcealliance. biz or 203 867-4030 x 231. For BillingFinance: Franklin Cruz fcruz@workforcealliance. biz or 203 867-4030 x 257. Workforce Alliance and the American Job Centers in South Central CT are open by appointment. 
999,ConnectLater,Right now we dont need this. If need arises in future will get back to you. 
368,AgreedToMeet,Unfortunately today is not good for me.  How is tomorrow or Thursday
4061,OutOfOffice,Thanks for your mail. I am in a workshop today. Will respond back as soon as possible. 
3787,Unsubscribed,Pls take me away from your mailing list . . 
895,ConnectLater,thanks for your e-mail and sorry for not answering sooner. At the moment we are not interested in your proposal but we have noted your reference and we will let you know if this will change
965,ConnectLater,Thank you for the note. We are not needing recruiting assistance right nowbut if things change in the future I will be sure to reach out. 
2660,ReferredSomeone,Thank you for your email.  Effective 4/10/2020 I am no longer working at RMCHCS.  If you need immediate assistance please contact Dana Wright at dwright@rmchcs.org/
2535,ReferredSomeone,I have retired If you need to contact ATCs current information services manager email my successor Kayla Carter at   kcarter@appalachiantrail.org. Happy trailsLaurie Potteiger
1942,Deactivated,No. 
3670,Unsubscribed,Not interested. Please remove me
3629,Unsubscribed,Remove pls
2842,ReferredSomeone,I am no longer using my Acelity email address. Please use rtimothy@mmm.com for all future corresponence. ThanksRonan
1909,Deactivated,why are you sending me this emailcheck our wesitei am not the detailing contact
3644,Unsubscribed,Just as I have not signed in for any trial I have not have had any discussion with any person from questionproPlease remove my name from all your databaseS
2088,Deactivated,No i am already working
3898,Unsubscribed, I think I have already requested that you please remove us from yourmailing list as we have no need for your services. 
2430,ReferredSomeone,Ive Cced my HR team in the mail. Please get in touch with them
1625,Deactivated,Thanks for your email.  As a not for profit organisation we have a hiring process that uses free or low cost media in the first instance.  If we are unable to fill the position that way we then go out to tender for recruitment services but this doesnt happen very often. We have to tender these services due to our funding rules.  I will bear you in mind though for the future. 
1752,Deactivated,Not interestedThank
2970,SeekingMoreInfo, kalyaniThank you for your emailIf possible please share me previous webinars link of oil monitoringpurifying and services. BRAsif Osman
2639,ReferredSomeone, Whelan is no longer with Blueprint Medicines. Please contact Tat Chu at TChu@blueprintmedicines.com for assistance. 
511,AgreedToMeet,Great I look forward to talking with you then. 
4684,OutOfOffice,"Due to some personal exigency I am on leave with limited access to mails or calls. 
Kindly expect a delay in response. "
3719,Unsubscribed,Wed like to unsubscribe please. 
3318,SeekingMoreInfo,Mary Ann  We use TEKLA modeling because we have Robotic Welders that are programmed to the TEKLA format. But interested in your Esti-Modeling. Can you send me a sample of what you would be submitting to us after you Esti-Model the job
4751,OutOfOffice,"I will be OOO from Mon 6/22 thru Wed 7/1. 
I will be checking email intermittently during this time. However if you need to reach me immediately please text or call my mobile at 415-350-7445. "
2553,ReferredSomeone,Thank you for your message. Siemens Energy now has ithis own e-mail domain. Your e-mail was not forwarded to the new e-mail address @siemens-energy.com. Please resend your e-mail and update your contact information distribution listhis etc. to reflect the new @siemens-energy.com for this e-mail address. siemens-energy.comSiemens Energy is a trademark licensed by Siemens AG. 
2791,ReferredSomeone,Thank you for your email. Lauren Griessmeyer is no longer with Nordic. All emails are being redirected to a member of our Management team and will be responded to promptly. You may also contact our main office at 608 268-6900 if you need immediate assistance. BestNordicNordic is an equal opportunity employer dedicated to a policy of non-discrimination on any protected basis including race creed color age gender religion national origin disability marital or veteran status sexual orientation or any other legally protected status under applicable local state or federal law. EEOAA Employer: MFDisabled and Vet. This message and any attachment to it might contain 
3336,SeekingMoreInfo,Are you an employment agencyfirm looking to place people or someone looking to take on development
552,AgreedToMeet,please introduce me to himi will take it over from there. 
827,ConnectLater,Apologies for a delayed revert. Regrettably we have not found a recognisable story with our team members so far. If you allow me to add slightly older stories I can send some. I narrated one of them in the sales conference too. 
1408,Deactivated,Not interested at the moment as we have an inhouse team to handle therecruitments 
482,AgreedToMeet,Please connect tomorrow to discuss in detail
2263,ReferredSomeone,Hope you had a chance to read my previous email. Let me provide you with some additional data points that will help you get more confidence in what we deliver     Customers achieve an open rate of minimum 25 double than any other tool in the world     Dynamic AB testing - dynamic subject line generation dynamic CTA line change dynamic success story additions dynamic delivery time swaps if a contact is not opening emails - all these make our emails look unique to EACH recipient including the spam engines.     Flawless follow-ups that are super easy to use at different stages     Automatically READING emails and categorizing them dynamically into COLDWARMHOT automatically rescheduling follow-ups if contact asks to contact later eg. please contact after 2 months automatically sending brochures within 5 minutes to those who ask without having a 24x7 sales force. 7Targets can make your teachings prescriptive in some respects and help the customer achieve their goals. Our experience working with Sales Consultants has been wonderful and fruitful till now. We would love to see if we too can work together. If you have any questions we can have a quick call to discuss this here are my available slots
799,ConnectLater, Thank you for reaching out. At the moment we are not looking for AWS migration or cloud native development. If there is interest on our side we would actively contact you. 
801,ConnectLater, Thanks for connecting us  we will get in touch with you shortly 
600,AgreedToMeet,Can we discuss tomorrow
19,AgreedToMeet,Can contact with me on my no. 8651102170. 
209,AgreedToMeet,Hey SteveI am reaching out in reference to your email conversation with my colleagueMuskan regarding our designing development and  marketing offerings. Since internet marketing is a big umbrella of different marketinginitiatives for now I want to say that we can help you leverage inboundmarketing and digital advertising to create digital experiences that cutto the heart of what your brands need to grow to the next level. :For starters organic marketing such as SEO SMO Emailmarketing and PPCcould be a great fitLethis connect and let me walk you through our offerings to see if there canbe a fit. Use my meeting link
4078,OutOfOffice,I will be out of the office until Monday January 4th. I will be checking messages periodically. Thank you. 
2273,ReferredSomeone,Thanks for reaching out. Looping in my colleague Sahdev who leads TA. ThanksSaurav Kadam8291958692
1181,ConnectLater,Thank you for reaching me but we have an in-house team to manage the cloudhosting. Will get in touch in future if required. 
2905,ReferredSomeone,Mr Yanero is no longer with Shuck Construction Co. 
4675,OutOfOffice,Thank you for your email Im currently out of the office however my colleague Kerry Wilson will be monitoring my emails and redirecting any urgent enquiries to the most relevant person until I return. 
1497,Deactivated,Thanks Im not interested at this time
2107,Deactivated,No thank you we arent interested. 
2550,ReferredSomeone,Were sorry this mailbox is no longer in use. Please email your request to eting@tempworks.com to ensure a timely response. 
958,ConnectLater,I have done it
349,AgreedToMeet, I am interviewing most of Friday  Sat am okI will be at work later in the morning so about 11-12am
4083,OutOfOffice,I am currently out of the office. I will be returning on Tuesday September 29th. I will have limited access. 
836,ConnectLater,Gentle reminder for further updates on our offer. 
2744,ReferredSomeone,"Jim is no longer with Gambone Steel Company Inc. as of Friday September 10 2021. All emails will be reviewed and forwarded as needed. Should you need immediate attention please forward your email to shop@gambonesteelcompany.com ,shop@gambonesteelcompany.com or contact our office at 610-539-6505"
1011,ConnectLater,You contacted me just before Christmas about this and told me you would be in contact first week in January its now March thanks for getting back to me but I have a new job now
1145,ConnectLater,I am not interested at this time.  Please reach out to me again in six months
2441,ReferredSomeone,Sorry I will not be able to help you. I have already forwarded to TA team. If they need any assistance they will get in touch with you. 
3551,SeekingMoreInfo,Kindly go throw the attach payment details against invoice number ACT-0001. Requested to deliver the material ASAP
3477,SeekingMoreInfo,Kindly share me your contact information. 
1661,Deactivated,Currently we are not interested in any such services
1307,ConnectLater,Thank you we are good
2426,ReferredSomeone, Thank you for your email. My last day with Cadwell will be Friday July 9 2021. I will be monitoring and responding to emails through then. After that please contact the appropriate department. ulliPurchasing: purchasing@cadwell.com 
2092,Deactivated,Not medam. Thanks
1008,ConnectLater,Hope you are safe and doing well. Apologies for the delayed response to your email. Currently our Mumbai office is closed and we all are working from home. I will reach out to you in case we need any legal services in future. 
232,AgreedToMeet,Thank you for your e-mail. Yes we would like to learn more and are open to a discussion. When is it best for you
3079,SeekingMoreInfo,Where do you have business centers in chennai
719,ConnectLater,We are all good thanks  no need to keep chasing. 
2760,ReferredSomeone,Thank you for your email however Im no longer working at BaptistCare. Cheers. Steph
2078,Deactivated,Thank you for reaching out but we are very happy with our current detailer. 
1697,Deactivated,Not comfortable. 
1945,Deactivated,Not interested 
3088,SeekingMoreInfo,Emailed you some samples. 
1078,ConnectLater,Thanks for your mail we have saved your mail in our records for any future requirementhis though at present we are already over staffed on executive level so in case of any requirement will be happy to contact you
1326,ConnectLater,I have currently postponed the idea of starting the franchise. Will get in touch with you after some time. 
596,AgreedToMeet, If it will not cause any inconvenience please reply to the last paperworkI sent.in case the message might not have arrived please do it right now. 
4123,OutOfOffice, I am out of office on pregnancy sick leave. 
3682,Unsubscribed,Danny doesnt live here anymore. 
274,AgreedToMeet,91 is country code. Please call me after 5 PM. 
4267,OutOfOffice,"I am on personal leave from January 4th to 15th and my response to
your email may be delayed. "
2085,Deactivated,Were not looking for this currently. 
196,AgreedToMeet,Can we schedule something on Monday noon or Friday noon. 
4163,OutOfOffice,I'm away on personal leave today  'I' would have no access to emails. PIs expect delay in response. 
4598,OutOfOffice,Vicki is currently out of the office. 
1658,Deactivated,Thank you for your emails. Engagement with external law firms within the Bank is governed by detailed panel arrangements which are negotiated at the Group level and I therefore dont think there would be much benefit in our setting up a call to discuss this further. 
4310,OutOfOffice,"I am on leave for the whole December. We can get in touch after I resume
work. "
